"Month.Year","Local.Govt.Area","Approved.Sites","Operational.Sites","Approved.EGMs","Operational.EGMs","Player.Money.Lost","source","author"
"January 2006","SUNSHINE COAST","77",75,2883,2679,9519040.73,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2006","TABLELANDS","8",7,190,141,385117.43,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2006","TOOWOOMBA","57",56,1442,1364,3901862.23,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2006","TORRES","4",4,83,83,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2006","TOWNSVILLE","49",49,1420,1401,5660709.66,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2006","WEIPA","3",3,51,51,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2006","WESTERN DOWNS","25",25,371,364,663538.17,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2006","WHITSUNDAY","26",25,494,484,1411902.09,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2006","WINTON","4",4,39,39,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","BALONNE","7",6,98,79,127940.81,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","BANANA","11",11,179,179,376422.4,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","BARCALDINE","3",3,28,28,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","BLACKALL TAMBO","3",3,26,26,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","BRISBANE","238",231,9007,8703,29941142.15,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","BUNDABERG","42",41,1071,1048,2928839.15,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","BURDEKIN","8",8,185,185,433513.47,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","CAIRNS","43",41,1577,1467,4084534.13,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","CARPENTARIA","2",2,44,36,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","CASSOWARY COAST","16",16,350,344,794142.82,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","CENTRAL HIGHLANDS","20",20,412,412,1203238.24,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","CHARTERS TOWERS","10",10,178,175,278218.21,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","CLONCURRY","6",6,77,77,137005.07,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","COOK","3",3,25,25,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","DOUGLAS","11",11,155,155,399558.79,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","FLINDERS","2",2,28,28,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","FRASER COAST","39",39,1174,1150,3548639.36,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","GLADSTONE","22",22,566,549,1680360.96,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","GOLD COAST","134",129,5438,5224,19421174.54,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","GOONDIWINDI","11",10,187,169,385370.96,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","GYMPIE","22",20,355,353,840823.73,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","HINCHINBROOK","8",7,95,83,200155.71,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","IPSWICH","41",40,1378,1343,4633231.86,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","ISAAC","17",17,255,234,717434.48,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","LIVINGSTONE","14",14,290,276,684037.7,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","LOCKYER VALLEY","18",18,269,269,626944.14,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","LOGAN","42",41,1862,1830,8624724.65,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","LONGREACH","6",6,79,79,64937.04,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","MACKAY","47",45,1377,1297,4178098.35,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","MARANOA","7",7,119,119,212902.66,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","MAREEBA","7",7,186,183,438635.63,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","MCKINLAY","2",2,21,21,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","MORETON BAY","65",63,2962,2881,10366203.68,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","MOUNT ISA","9",9,506,506,1429947.58,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","MURWEH","8",8,76,76,100043.73,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","NOOSA","20",20,567,567,1835478.43,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","NORTH BURNETT","10",10,109,97,178838.36,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","PAROO","2",2,25,25,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","QUILPIE","1",1,6,5,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","REDLAND","29",29,1191,1154,4116406.37,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","RICHMOND","2",1,8,8,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","ROCKHAMPTON","40",39,999,959,2893131.62,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","SCENIC RIM","20",20,232,232,497957.28,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","SOMERSET","14",12,146,127,325283.77,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","SOUTH BURNETT","21",21,333,333,859326.77,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","SOUTHERN DOWNS","22",22,417,405,854422.65,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","SUNSHINE COAST","77",75,2883,2699,8367075.96,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","TABLELANDS","8",7,190,141,328253.67,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","TOOWOOMBA","56",56,1426,1388,3652495.35,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","TORRES","4",4,83,83,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","TOWNSVILLE","49",49,1420,1401,5435629.46,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","WEIPA","3",3,51,51,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","WESTERN DOWNS","25",25,371,364,608531.44,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","WHITSUNDAY","26",25,494,484,1211079.7,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2006","WINTON","4",4,39,39,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","BALONNE","7",6,98,79,139536.98,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","BANANA","11",11,179,179,358356.1,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","BARCALDINE","3",3,28,28,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","BLACKALL TAMBO","3",3,28,26,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","BRISBANE","238",231,9040,8673,34174169.85,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","BUNDABERG","42",41,1141,1042,3380127.34,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","BURDEKIN","8",8,185,185,484255.98,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","CAIRNS","43",42,1573,1547,4596163.99,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","CARPENTARIA","2",2,36,36,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","CASSOWARY COAST","16",14,359,304,888432.01,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","CENTRAL HIGHLANDS","20",20,412,412,1387962.72,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","CHARTERS TOWERS","10",10,175,175,300051.44,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","CLONCURRY","6",6,77,77,167048.44,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","COOK","3",3,30,25,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","DOUGLAS","11",11,155,155,480698.87,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","FLINDERS","2",2,28,28,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","FRASER COAST","39",39,1174,1146,3968975.64,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","GLADSTONE","22",22,626,565,1870096.01,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","GOLD COAST","135",129,5483,5232,21799345.42,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","GOONDIWINDI","11",10,195,169,459651.61,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","GYMPIE","22",20,359,353,989975.09,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","HINCHINBROOK","8",7,95,83,229101.31,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","IPSWICH","42",40,1427,1343,5339671.5,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","ISAAC","17",17,255,234,783979.16,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","LIVINGSTONE","15",14,330,276,771078.23,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","LOCKYER VALLEY","18",18,274,269,739528.1,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","LOGAN","42",41,1862,1717,9930954.27,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","LONGREACH","6",6,79,79,82951.53,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","MACKAY","47",45,1379,1315,4804917.07,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","MARANOA","8",7,123,119,232287.46,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","MAREEBA","7",7,193,186,506615.09,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","MCKINLAY","2",2,21,21,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","MORETON BAY","65",63,2975,2886,11685903.14,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","MOUNT ISA","9",9,506,506,1595369.12,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","MURWEH","8",8,76,76,150013.94,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","NOOSA","20",20,567,566,2080764.81,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","NORTH BURNETT","10",10,109,109,195730.05,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","PAROO","2",2,25,25,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","QUILPIE","1",1,6,6,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","REDLAND","29",29,1203,1142,4663915.53,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","RICHMOND","2",1,8,8,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","ROCKHAMPTON","40",39,1009,978,3447695.21,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","SCENIC RIM","20",20,232,232,564459.91,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","SOMERSET","14",12,146,127,393538.68,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","SOUTH BURNETT","21",21,333,333,951527.45,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","SOUTHERN DOWNS","22",22,412,412,974897.2,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","SUNSHINE COAST","77",74,2887,2681,9575294.86,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","TABLELANDS","8",7,190,141,402298.61,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","TOOWOOMBA","56",56,1439,1388,4318789.12,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","TORRES","4",4,83,83,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","TOWNSVILLE","49",49,1446,1401,6150135.26,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","WEIPA","3",3,51,51,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","WESTERN DOWNS","26",25,379,364,796079.6,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","WHITSUNDAY","26",25,494,484,1470468.12,"Wankarani Settlement dataset","Timothy L. McAndrews"
"March 2006","WINTON","4",4,45,39,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","BALONNE","7",6,98,79,138371.81,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","BANANA","11",11,179,179,382494.48,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","BARCALDINE","3",3,28,28,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","BLACKALL TAMBO","3",3,28,26,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","BRISBANE","238",231,8997,8695,32115472.46,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","BUNDABERG","42",41,1138,1056,3359654.7,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","BURDEKIN","8",8,185,185,433912.53,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","CAIRNS","44",41,1623,1551,4700741.38,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","CARPENTARIA","2",2,36,36,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","CASSOWARY COAST","16",14,359,304,1256235.59,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","CENTRAL HIGHLANDS","20",20,412,412,1327230.53,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","CHARTERS TOWERS","10",10,175,175,303031.96,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","CLONCURRY","6",6,77,77,155250.54,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","COOK","3",3,30,25,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","DOUGLAS","11",11,155,155,470501.82,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","FLINDERS","2",2,28,28,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","FRASER COAST","39",39,1174,1153,3911874.61,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","GLADSTONE","22",22,626,566,1891757.04,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","GOLD COAST","137",129,5539,5247,20848472.63,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","GOONDIWINDI","11",10,193,169,459429.54,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","GYMPIE","22",20,359,353,934381.45,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","HINCHINBROOK","8",7,95,83,254086.73,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","IPSWICH","43",40,1442,1343,4930386.63,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","ISAAC","17",17,255,234,806414.71,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","LIVINGSTONE","15",14,330,276,861292.72,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","LOCKYER VALLEY","18",18,274,269,687580.17,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","LOGAN","42",41,1853,1830,9310860.49,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","LONGREACH","6",6,79,79,79448.29,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","MACKAY","47",45,1379,1311,4728973.33,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","MARANOA","8",7,123,119,269444.11,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","MAREEBA","7",7,193,186,516064.02,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","MCKINLAY","2",2,21,21,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","MORETON BAY","65",63,2991,2885,11276162.81,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","MOUNT ISA","9",9,506,506,1619894.37,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","MURWEH","8",8,76,76,137805.87,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","NOOSA","20",20,567,567,2006091.68,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","NORTH BURNETT","10",10,109,109,203604.43,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","PAROO","2",2,25,25,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","QUILPIE","1",1,6,6,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","REDLAND","29",29,1203,1147,4547289.3,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","RICHMOND","2",1,8,8,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","ROCKHAMPTON","40",39,1009,979,3274452.36,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","SCENIC RIM","20",20,232,232,590801.43,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","SOMERSET","14",12,146,127,322156.34,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","SOUTH BURNETT","21",21,333,333,890667.49,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","SOUTHERN DOWNS","22",22,412,412,906024.34,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","SUNSHINE COAST","76",74,2856,2681,9310667.05,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","TABLELANDS","8",7,190,141,471300.91,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","TOOWOOMBA","56",56,1431,1406,4209857.53,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","TORRES","4",4,83,83,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","TOWNSVILLE","49",49,1446,1401,5809231.72,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","WEIPA","3",3,51,51,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","WESTERN DOWNS","26",25,381,364,788884.45,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","WHITSUNDAY","25",25,493,484,1477321.86,"Wankarani Settlement dataset","Timothy L. McAndrews"
"April 2006","WINTON","4",4,45,39,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
